,book_id,tag_id
43173,5190,11798
43174,5190,22459
43178,5190,30521
43179,5190,25150
43180,5190,18640
43181,5190,14064
43182,5190,20288
43185,5190,11221
43187,5190,24999
43188,5190,18051
43190,5190,9477
43191,5190,4959
43192,5190,11226
43194,5190,11644
43196,5190,829
43197,5190,18377
43199,5190,5360
43200,5191,30574
43201,5191,11743
43203,5191,5207
43205,5191,11557
43206,5191,6750
43207,5191,22743
43208,5191,2608
43209,5191,20939
43210,5191,8067
43215,5191,1659
43217,5191,22451
43218,5191,22753
43219,5191,1642
43220,5191,9221
43224,5191,9886
43225,5191,5051
43226,5191,22034
43228,5191,22689
43230,5191,20774
43233,5191,5180
43235,5191,14487
43236,5191,27713
43238,5191,14764
43239,5191,22944
43241,5191,617
43242,5191,18326
43243,5191,27714
43244,5191,25438
43246,5191,15553
43247,5191,14064
43249,5191,11978
43252,5191,19316
43253,5191,29076
43256,5191,597
43257,5191,22453
43258,5191,21406
43260,5191,31103
43264,5191,17213
43265,5191,2277
43267,5191,11590
43268,5191,27535
43269,5191,11503
43273,5191,2158
43275,5191,10197
43277,5191,23349
43280,5191,4388
43281,5191,31656
43282,5191,1645
43283,5191,22816
43284,5191,15392
43286,5191,22733
43287,5191,22153
43288,5191,3392
43289,5191,22352
43292,5191,18051
43294,5191,25822
43295,5191,5057
43297,5191,9477
43298,5191,22656
43299,5191,27041
43300,5196,30574
43305,5196,26138
43309,5196,4949
43313,5196,12948
43318,5196,22753
43319,5196,22034
43320,5196,1642
43323,5196,21989
43324,5196,6729
43325,5196,15798
43326,5196,32726
43327,5196,25630
43328,5196,4556
43331,5196,6766
43332,5196,4558
43334,5196,20849
43335,5196,18367
43340,5196,22453
43341,5196,15811
43342,5196,3358
43344,5196,15392
43346,5196,503
43347,5196,8067
43349,5196,25438
43350,5196,25106
43355,5196,22689
43356,5196,26126
43357,5196,12940
43362,5196,20774
43363,5196,3392
43364,5196,17213
43365,5196,25147
43367,5196,1416
43368,5196,22733
43369,5196,22451
43373,5196,20288
43374,5196,11221
43377,5196,19524
43378,5196,5180
43379,5196,31557
43380,5196,487
43381,5196,13794
43384,5196,14064
43385,5196,14487
43386,5196,9484
43388,5196,11978
43389,5196,9477
43390,5196,5051
43391,5196,4076
43392,5196,31430
43393,5196,20125
43394,5196,11798
43395,5196,11776
43396,5196,23993
43398,5196,747
43400,5197,30574
43402,5197,11743
43408,5197,22743
43410,5197,26735
43411,5197,18367
43412,5197,22456
43413,5197,22449
43415,5197,1659
43417,5197,22034
43418,5197,1642
43420,5197,22451
43423,5197,25114
43424,5197,28204
43428,5197,5051
43429,5197,12948
43433,5197,1761
43434,5197,21989
43436,5197,9221
43437,5197,8055
43438,5197,9886
43441,5197,20849
43442,5197,14370
43446,5197,15169
43452,5197,20774
43453,5197,8067
43455,5197,21689
43456,5197,25761
43457,5197,28215
43458,5197,7341
43459,5197,17213
43462,5197,923
43464,5197,25438
43466,5197,26752
43467,5197,1758
43468,5197,30521
43470,5197,25145
43471,5197,8656
43472,5197,3392
43474,5197,10304
43476,5197,28014
43478,5197,2104
43479,5197,27535
43481,5197,19524
43483,5197,23349
43484,5197,14764
43485,5197,26754
43487,5197,11978
43488,5197,22453
43489,5197,29401
43490,5197,30109
43495,5197,7417
43496,5197,29388
43497,5197,2326
43499,5197,21159
43500,5198,30574
43502,5198,11743
43503,5198,11557
43504,5198,5207
43507,5198,7457
43508,5198,22456
43509,5198,18367
43510,5198,22449
43511,5198,22034
43512,5198,18326
43513,5198,9221
43516,5198,30952
43517,5198,22753
43520,5198,22451
43521,5198,22465
43522,5198,18045
43524,5198,12948
43527,5198,1761
43529,5198,21989
43530,5198,2312
43534,5198,30521
43537,5198,14764
43538,5198,18318
43539,5198,26735
43540,5198,4949
43545,5198,32686
43546,5198,11673
43547,5198,23349
43551,5198,22352
43552,5198,14467
43553,5198,31505
43555,5198,22733
43556,5198,22153
43557,5198,1758
43558,5198,22238
43560,5198,9886
43561,5198,7404
43563,5198,12315
43566,5198,11644
43570,5198,22816
43573,5198,11643
43575,5198,20797
43577,5198,4718
43578,5198,5051
43579,5198,7668
43580,5198,32724
43583,5198,2271
43585,5198,14552
43586,5198,1416
43593,5198,15392
43596,5198,30950
43597,5198,12290
43600,5203,30574
43603,5203,5207
43604,5203,8717
43605,5203,8055
43606,5203,4949
43609,5203,22743
43610,5203,1659
43611,5203,22034
43612,5203,1642
43614,5203,7852
43615,5203,22456
43619,5203,11590
43620,5203,18326
43621,5203,19788
43622,5203,2104
43624,5203,18367
43625,5203,20849
43626,5203,11505
43627,5203,22451
43629,5203,21989
43630,5203,22465
43631,5203,25438
43632,5203,9221
43633,5203,15169
43635,5203,27535
43636,5203,5051
43637,5203,22689
43638,5203,33114
43639,5203,1416
43640,5203,32686
43642,5203,17213
43643,5203,24526
43644,5203,20774
43646,5203,11497
43647,5203,11491
43648,5203,9484
43649,5203,4959
43650,5203,19786
43651,5203,30521
43652,5203,2277
43654,5203,11776
43655,5203,9297
43656,5203,32989
43657,5203,32586
43659,5203,2100
43661,5203,14064
43663,5203,30672
43665,5203,9477
43666,5203,4968
43667,5203,30573
43669,5203,8069
43671,5203,22352
43672,5203,11798
43674,5203,18680
43676,5203,9638
43679,5203,9295
43680,5203,3392
43685,5203,4985
43686,5203,25106
43687,5203,22944
43689,5203,1499
43690,5203,7457
43693,5203,20821
43694,5203,1128
43695,5203,19524
43696,5203,15048
43698,5203,24908
43699,5203,22156
43700,5204,30574
43702,5204,11557
43704,5204,8717
43710,5204,18326
43711,5204,5207
43712,5204,1659
43713,5204,16664
43714,5204,11221
43716,5204,18367
43717,5204,22465
43719,5204,22034
43720,5204,12948
43727,5204,1642
43729,5204,22689
43731,5204,20774
43732,5204,20849
43733,5204,2277
43735,5204,15169
43736,5204,14764
43737,5204,9484
43738,5204,9477
43740,5204,25438
43741,5204,10197
43742,5204,14487
43744,5204,4985
43745,5204,605
43746,5204,3392
43747,5204,2313
43748,5204,30672
43751,5204,7852
43752,5204,20288
43753,5204,15174
43754,5204,3371
43755,5204,14064
43756,5204,31505
43759,5204,30521
43760,5204,31656
43763,5204,30766
43765,5204,8344
43767,5204,22153
43768,5204,11590
43769,5204,17213
43770,5204,2312
43772,5204,32586
43773,5204,24997
43774,5204,18292
43775,5204,4959
43776,5204,15392
43777,5204,11247
43778,5204,22735
43779,5204,11505
43781,5204,32686
43783,5204,31103
43785,5204,2294
43788,5204,11643
43791,5204,25630
43792,5204,16257
43793,5204,10210
43796,5204,28740
43798,5204,11818
43799,5204,20302
43800,5205,30574
43802,5205,8717
43803,5205,5207
43804,5205,11557
43806,5205,22456
43807,5205,4949
43808,5205,8067
43809,5205,22743
43810,5205,8055
43811,5205,22451
43813,5205,9221
43814,5205,1659
43815,5205,18367
43816,5205,22034
43817,5205,22753
43818,5205,18326
43819,5205,22689
43820,5205,18045
43822,5205,12948
43823,5205,1642
43824,5205,9886
43826,5205,20774
43827,5205,15169
43829,5205,4985
43830,5205,15174
43831,5205,1416
43832,5205,6750
43834,5205,21989
43838,5205,22944
43842,5205,18318
43843,5205,20288
43844,5205,31505
43845,5205,4959
43847,5205,32581
43848,5205,3392
43849,5205,2277
43852,5205,15392
43853,5205,487
43856,5205,8346
43857,5205,597
43859,5205,20006
43861,5205,2104
43863,5205,22352
43865,5205,30672
43866,5205,19524
43867,5205,29316
43868,5205,32726
43869,5205,30766
43870,5205,617
43871,5205,22816
43872,5205,11226
43873,5205,22733
43874,5205,30768
43875,5205,11798
43876,5205,11220
43877,5205,31103
43878,5205,5080
43881,5205,11505
43884,5205,14487
43886,5205,14552
43887,5205,783
43888,5205,1078
43891,5205,25106
43894,5205,4968
43896,5205,5332
43897,5205,11644
43902,5211,11557
43903,5211,14487
43904,5211,4949
43907,5211,22743
43908,5211,5207
43909,5211,6184
43910,5211,240
43911,5211,15461
43912,5211,22034
43914,5211,18326
43917,5211,236
43918,5211,30521
43920,5211,5051
43921,5211,22449
43922,5211,18045
43924,5211,8656
43925,5211,251
43926,5211,2104
43927,5211,22753
43928,5211,30672
43929,5211,21989
43931,5211,7457
43932,5211,15463
43933,5211,1659
43937,5211,15468
43938,5211,32586
43941,5211,1416
43942,5211,22465
43943,5211,28193
43945,5211,17213
43951,5211,923
43953,5211,15453
43954,5211,15169
43955,5211,9886
43959,5211,10197
43960,5211,3389
43961,5211,20849
43964,5211,6186
43967,5211,261
43969,5211,1128
43971,5211,2106
43975,5211,20288
43976,5211,25506
43978,5211,19017
43979,5211,6216
43981,5211,22733
43982,5211,3218
43984,5211,3371
43986,5211,5066
43988,5211,6185
43989,5211,6163
43990,5211,26106
43993,5211,6179
43994,5211,11579
43996,5211,23931
43997,5211,15462
44000,5246,7457
44001,5246,11743
44002,5246,7404
44003,5246,11557
44004,5246,30574
44007,5246,240
44009,5246,22743
44011,5246,14487
44012,5246,2313
44013,5246,26256
44017,5246,236
44020,5246,2312
44021,5246,17213
44022,5246,4949
44023,5246,26251
44024,5246,251
44025,5246,923
44030,5246,26740
44031,5246,22753
44032,5246,1659
44033,5246,3389
44034,5246,21989
44037,5246,10290
44040,5246,18045
44041,5246,3371
44044,5246,14467
44045,5246,31103
44046,5246,22025
44047,5246,31656
44048,5246,3392
44050,5246,254
44051,5246,2287
44053,5246,22027
44055,5246,9886
44056,5246,20849
44057,5246,12948
44058,5246,10210
44059,5246,11643
44060,5246,25191
44061,5246,24960
44063,5246,30521
44064,5246,18318
44065,5246,7478
44066,5246,25761
44069,5246,25151
44070,5246,3358
44071,5246,248
44077,5246,29716
44079,5246,11644
44080,5246,405
44081,5246,8717
44082,5246,2104
44083,5246,25152
44085,5246,32686
44088,5246,32586
44090,5246,25171
44093,5246,17217
44094,5246,20811
44098,5246,27669
44100,5289,30574
44102,5289,7457
44104,5289,11557
44105,5289,23831
44107,5289,23743
44109,5289,27669
44110,5289,7404
44111,5289,18367
44112,5289,9886
44113,5289,9221
44114,5289,22753
44115,5289,18045
44118,5289,22537
44120,5289,10644
44123,5289,22034
44125,5289,31859
44126,5289,21689
44130,5289,30521
44131,5289,7423
44137,5289,7658
44138,5289,11305
44139,5289,10658
44140,5289,21989
44141,5289,23349
44143,5289,32586
44145,5289,5751
44148,5289,7422
44150,5289,26138
44151,5289,5444
44152,5289,18326
44153,5289,14467
44154,5289,7478
44155,5289,23040
44156,5289,7417
44157,5289,11497
44159,5289,22545
44162,5289,31430
44163,5289,15798
44164,5289,23049
44166,5289,10197
44168,5289,25562
44170,5289,18001
44171,5289,24728
44172,5289,932
44173,5289,25167
44175,5289,923
44176,5289,21773
44177,5289,14752
44179,5289,23816
44181,5289,7919
44183,5289,10939
44185,5289,31505
44186,5289,22818
44187,5289,30635
44188,5289,22376
44189,5289,31557
44190,5289,26636
44193,5289,30768
44194,5289,18011
44196,5289,15817
44198,5289,3392
44200,5296,30574
44202,5296,23743
44203,5296,8717
44204,5296,11743
44206,5296,7404
44208,5296,23727
44209,5296,15048
44210,5296,509
44211,5296,30208
44214,5296,26138
44215,5296,17213
44216,5296,7725
44217,5296,5207
44218,5296,15808
44221,5296,31859
44225,5296,30205
44226,5296,5776
44228,5296,7478
44229,5296,10644
44230,5296,10197
44231,5296,4949
44235,5296,15817
44236,5296,25167
44239,5296,14467
44242,5296,26636
44243,5296,3389
44244,5296,1642
44245,5296,10658
44246,5296,10094
44247,5296,7417
44248,5296,10210
44253,5296,3392
44254,5296,18045
44255,5296,1659
44257,5296,15798
44259,5296,12680
44260,5296,3371
44262,5296,24960
44263,5296,27669
44264,5296,15362
44265,5296,5775
44266,5296,15169
44267,5296,10932
44268,5296,23763
44271,5296,25152
44277,5296,25149
44280,5296,23764
44281,5296,26964
44284,5296,24575
44288,5296,24995
44290,5296,26740
44291,5296,19524
44292,5296,15060
44293,5296,7472
44295,5296,31868
44297,5296,25000
44298,5296,31535
44299,5296,23838
44300,5297,30574
44302,5297,7457
44304,5297,11743
44305,5297,7404
44306,5297,5207
44307,5297,22743
44308,5297,14821
44310,5297,18367
44311,5297,11590
44312,5297,13446
44313,5297,17213
44314,5297,22753
44315,5297,22034
44319,5297,7423
44320,5297,4949
44321,5297,10644
44322,5297,5751
44323,5297,30521
44325,5297,26735
44327,5297,31859
44328,5297,1642
44331,5297,14487
44336,5297,15808
44338,5297,20849
44339,5297,18045
44342,5297,10658
44344,5297,3389
44346,5297,15169
44347,5297,3392
44348,5297,1659
44350,5297,23471
44351,5297,30635
44355,5297,1416
44356,5297,11505
44357,5297,7563
44359,5297,10641
44364,5297,30573
44365,5297,5090
44370,5297,9886
44371,5297,3371
44373,5297,15798
44375,5297,22689
44378,5297,11574
44380,5297,32586
44382,5297,18318
44383,5297,10093
44385,5297,31505
44386,5297,29716
44387,5297,14370
44388,5297,22330
44392,5297,30860
44393,5297,8922
44394,5297,15817
44397,5297,29316
44398,5297,25149
44400,5306,30574
44401,5306,21689
44407,5306,4605
44411,5306,8717
44412,5306,18367
44415,5306,2277
44416,5306,4949
44417,5306,11743
44419,5306,2313
44421,5306,1691
44422,5306,3389
44423,5306,16563
44428,5306,3371
44429,5306,2271
44430,5306,3392
44432,5306,923
44433,5306,31190
44434,5306,18045
44435,5306,31186
44436,5306,30521
44438,5306,9221
44440,5306,450
44441,5306,1642
44442,5306,20774
44443,5306,22034
44444,5306,19738
44445,5306,2104
44448,5306,32586
44450,5306,22689
44451,5306,3358
44452,5306,31162
44453,5306,21656
44454,5306,11590
44456,5306,25151
44457,5306,7423
44458,5306,3379
44461,5306,4594
44463,5306,10891
44465,5306,11505
44467,5306,11503
44468,5306,3377
44469,5306,27535
44470,5306,30755
44471,5306,14764
44472,5306,21660
44474,5306,21989
44476,5306,7478
44477,5306,21662
44478,5306,760
44480,5306,14467
44481,5306,24993
44483,5306,3616
44484,5306,31174
44485,5306,2287
44486,5306,24960
44487,5306,15169
44488,5306,10197
44490,5306,21195
44491,5306,19737
44492,5306,4568
44494,5306,8683
44495,5306,1128
44496,5306,19524
44498,5306,32865
44499,5306,829
44500,5308,30574
44501,5308,7457
44504,5308,7404
44506,5308,11557
44507,5308,26735
44508,5308,22743
44509,5308,5207
44510,5308,2313
44512,5308,14487
44513,5308,22034
44517,5308,12315
44518,5308,14370
44519,5308,28623
44520,5308,16563
44521,5308,21989
44522,5308,22753
44524,5308,2312
44525,5308,27669
44527,5308,22025
44528,5308,18326
44529,5308,1642
44531,5308,18045
44535,5308,12948
44536,5308,10644
44537,5308,20282
44538,5308,20849
44540,5308,4949
44542,5308,30521
44543,5308,9886
44544,5308,20774
44545,5308,18318
44546,5308,22027
44547,5308,19983
44549,5308,7422
44552,5308,26754
44553,5308,21656
44554,5308,19860
44556,5308,21662
44558,5308,24960
44559,5308,7478
44560,5308,25151
44561,5308,31103
44563,5308,25152
44564,5308,17213
44565,5308,22689
44566,5308,31656
44567,5308,25171
44569,5308,11590
44570,5308,1691
44572,5308,30005
44574,5308,3271
44576,5308,25150
44577,5308,18292
44579,5308,7472
44580,5308,30573
44581,5308,32989
44582,5308,32586
44584,5308,27682
44585,5308,28964
44587,5308,11503
44590,5308,1010
44593,5308,10197
44594,5308,21660
44596,5308,11798
44599,5308,13645
44600,5326,30574
44601,5326,7457
44602,5326,8717
44603,5326,11743
44605,5326,7404
44606,5326,7224
44607,5326,11305
44608,5326,5207
44610,5326,18367
44611,5326,17213
44612,5326,14487
44613,5326,509
44616,5326,7423
44621,5326,240
44623,5326,11590
44624,5326,3392
44625,5326,22034
44626,5326,26256
44627,5326,9468
44628,5326,10197
44629,5326,14467
44630,5326,5776
44631,5326,10644
44633,5326,13150
44634,5326,10210
44635,5326,10641
44636,5326,3371
44637,5326,1642
44638,5326,6953
44639,5326,25114
44640,5326,6857
44642,5326,24960
44643,5326,3358
44645,5326,236
44646,5326,7417
44647,5326,1659
44650,5326,25152
44651,5326,25151
44652,5326,7422
44653,5326,9221
44654,5326,26251
44655,5326,25150
44659,5326,251
44660,5326,22973
44663,5326,30521
44666,5326,14704
44667,5326,7478
44668,5326,3379
44670,5326,12948
44671,5326,7228
44672,5326,26246
44674,5326,25148
44675,5326,15169
44677,5326,17217
44678,5326,25167
44679,5326,5746
44680,5326,5775
44681,5326,29011
44682,5326,25149
44683,5326,22025
44685,5326,5090
44688,5326,29716
44690,5326,3377
44691,5326,30464
44693,5326,31430
44695,5326,26257
44697,5326,254
44698,5326,30635
44699,5326,24999
44701,5338,7457
44702,5338,11743
44709,5338,27669
44710,5338,18367
44711,5338,9468
44712,5338,22753
44714,5338,509
44715,5338,9221
44718,5338,14694
44720,5338,14704
44721,5338,20849
44722,5338,5751
44723,5338,5776
44724,5338,18045
44725,5338,6622
44726,5338,20774
44728,5338,4949
44729,5338,21815
44731,5338,15169
44732,5338,18318
44734,5338,2687
44735,5338,11590
44737,5338,30521
44739,5338,12940
44740,5338,27656
44741,5338,6046
44742,5338,22034
44743,5338,16799
44744,5338,1642
44746,5338,8573
44750,5338,24147
44751,5338,29593
44753,5338,26735
44754,5338,3491
44758,5338,10197
44759,5338,18326
44760,5338,1659
44764,5338,6953
44765,5338,25151
44767,5338,29316
44768,5338,7552
44769,5338,372
44770,5338,17213
44771,5338,7422
44776,5338,21989
44778,5338,26256
44780,5338,22816
44784,5338,14764
44785,5338,32586
44786,5338,10210
44787,5338,6122
44788,5338,371
44790,5338,24960
44791,5338,22973
44792,5338,22352
44795,5338,23349
44796,5338,18525
44798,5338,7451
44799,5338,14695
44800,5344,30574
44802,5344,8717
44804,5344,7404
44805,5344,22743
44809,5344,9468
44811,5344,6622
44814,5344,22034
44817,5344,22753
44824,5344,14467
44826,5344,20849
44828,5344,21989
44831,5344,17213
44832,5344,25114
44834,5344,5775
44836,5344,20774
44837,5344,15169
44838,5344,30521
44839,5344,10197
44843,5344,3392
44845,5344,7417
44846,5344,308
44848,5344,30635
44852,5344,7668
44853,5344,31430
44854,5344,31514
44855,5344,18318
44857,5344,261
44859,5344,31864
44860,5344,14552
44861,5344,33777
44864,5344,23349
44865,5344,10657
44866,5344,27139
44868,5344,5747
44869,5344,28009
44870,5344,12290
44871,5344,14764
44872,5344,26740
44874,5344,1642
44880,5344,11590
44882,5344,25150
44884,5344,272
44885,5344,10304
44886,5344,7451
44887,5344,522
44888,5344,23229
44890,5344,25167
44891,5344,32586
44892,5344,11765
44893,5344,8573
44895,5344,7427
44898,5344,23233
44899,5344,23231
44904,5345,31254
44905,5345,16518
44906,5345,11557
44909,5345,14552
44911,5345,22743
44913,5345,13723
44914,5345,4605
44915,5345,8517
44916,5345,4949
44918,5345,3389
44919,5345,5207
44923,5345,22238
44924,5345,31250
44925,5345,20939
44926,5345,26816
44928,5345,10197
44929,5345,1642
44930,5345,30358
44931,5345,1416
44932,5345,22753
44934,5345,10210
44938,5345,28009
44941,5345,12940
44943,5345,31265
44944,5345,17864
44945,5345,10831
44950,5345,23253
44951,5345,16985
44953,5345,3377
44954,5345,26233
44955,5345,32528
44957,5345,20989
44958,5345,28052
44959,5345,6122
44960,5345,20774
44963,5345,5090
44964,5345,21989
44966,5345,20957
44967,5345,5180
44969,5345,18045
44971,5345,20926
44972,5345,31505
44974,5345,8397
44977,5345,9886
44982,5345,10866
44984,5345,8559
44985,5345,10911
44986,5345,444
44987,5345,15537
44989,5345,5481
44992,5345,6234
44993,5345,1659
44994,5345,4594
44995,5345,17860
44996,5345,18284
44997,5345,23931
44998,5345,21953
44999,5345,12724
45001,5346,11743
45002,5346,16518
45004,5346,20939
45005,5346,30358
45006,5346,13720
45009,5346,22743
45011,5346,8517
45014,5346,11557
45015,5346,20994
45016,5346,13723
45017,5346,22753
45018,5346,17721
45019,5346,18045
45020,5346,30386
45021,5346,22034
45022,5346,17864
45023,5346,17860
45028,5346,1659
45030,5346,3379
45032,5346,21989
45033,5346,3389
45036,5346,15169
45037,5346,20196
45040,5346,12948
45041,5346,10197
45043,5346,17213
45044,5346,8067
45046,5346,5090
45048,5346,3377
45049,5346,8533
45052,5346,615
45053,5346,25816
45057,5346,5332
45059,5346,22689
45060,5346,8055
45062,5346,14764
45063,5346,11503
45064,5346,31557
45066,5346,2326
45067,5346,18284
45068,5346,10094
45070,5346,617
45072,5346,21953
45073,5346,17736
45075,5346,10644
45076,5346,20781
45077,5346,3358
45079,5346,21003
45080,5346,11978
45082,5346,23349
45083,5346,20125
45084,5346,20991
45085,5346,8396
45086,5346,31211
45087,5346,32586
45088,5346,25148
45089,5346,30109
45092,5346,9336
45093,5346,1078
45096,5346,16765
45097,5346,25150
45098,5346,25149
45099,5346,12724
45100,5347,30574
45101,5347,11743
45103,5347,8717
45104,5347,28422
45105,5347,13720
45107,5347,22743
45108,5347,5207
45109,5347,12281
45110,5347,20939
45112,5347,12948
45113,5347,18045
45114,5347,13723
45115,5347,8067
45116,5347,20774
45118,5347,1659
45119,5347,1642
45120,5347,30358
45122,5347,9147
45123,5347,25630
45124,5347,3371
45127,5347,12940
45129,5347,24517
45132,5347,20849
45134,5347,29384
45135,5347,25524
45136,5347,23741
45137,5347,6530
45145,5347,31557
45146,5347,14370
45149,5347,17213
45150,5347,611
45152,5347,5090
45153,5347,29076
45154,5347,25438
45155,5347,10644
45157,5347,3377
45158,5347,28434
45159,5347,9886
45160,5347,20994
45161,5347,7852
45164,5347,27535
45165,5347,2277
45166,5347,8517
45167,5347,5180
45169,5347,14764
45170,5347,30386
45171,5347,10093
45175,5347,33114
45176,5347,22545
45177,5347,18367
45178,5347,3379
45182,5347,17863
45183,5347,20160
45184,5347,9969
45185,5347,14097
45186,5347,24983
45188,5347,26126
45189,5347,11503
45190,5347,1416
45192,5347,18282
45193,5347,25151
45194,5347,30521
45195,5347,25150
45196,5347,3358
45197,5347,17864
45198,5347,22356
45200,5348,30574
45202,5348,16518
45203,5348,11743
45204,5348,9221
45205,5348,20939
45206,5348,30358
45207,5348,22743
45208,5348,13720
45209,5348,5207
45211,5348,11557
45212,5348,1691
45213,5348,17864
45214,5348,21989
45215,5348,9886
45221,5348,3389
45223,5348,18045
45224,5348,20849
45226,5348,13723
45227,5348,4949
45228,5348,17860
45231,5348,3379
45233,5348,27535
45234,5348,1642
45235,5348,20994
45236,5348,32533
45241,5348,5180
45243,5348,5655
45247,5348,8527
45248,5348,8545
45250,5348,6122
45251,5348,14752
45252,5348,17721
45255,5348,8533
45258,5348,31557
45259,5348,23993
45261,5348,2450
45262,5348,18367
45263,5348,11503
45265,5348,10093
45269,5348,31656
45270,5348,3358
45271,5348,22944
45273,5348,28189
45274,5348,597
45275,5348,8397
45277,5348,5090
45279,5348,25147
45281,5348,1078
45282,5348,1416
45283,5348,30369
45284,5348,25151
45285,5348,26138
45286,5348,30672
45287,5348,3377
45288,5348,20926
45290,5348,23349
45292,5348,12724
45294,5348,2277
45295,5348,24995
45298,5348,5332
45299,5348,17736
45300,5349,11743
45301,5349,30574
45302,5349,30358
45303,5349,20939
45304,5349,13720
45306,5349,29076
45307,5349,17863
45308,5349,9221
45310,5349,17857
45313,5349,20994
45314,5349,17721
45315,5349,13723
45316,5349,30386
45317,5349,20989
45320,5349,1659
45322,5349,17860
45324,5349,9886
45327,5349,21989
45328,5349,12948
45329,5349,20774
45330,5349,20926
45331,5349,8067
45332,5349,8055
45334,5349,16518
45336,5349,10197
45337,5349,12940
45338,5349,8397
45339,5349,15661
45341,5349,17213
45343,5349,14764
45344,5349,2277
45345,5349,29083
45348,5349,23993
45349,5349,7896
45351,5349,11219
45352,5349,17971
45353,5349,23968
45355,5349,28851
45356,5349,3371
45359,5349,5090
45364,5349,10644
45365,5349,11503
45366,5349,22944
45368,5349,3392
45369,5349,10094
45372,5349,17735
45373,5349,5180
45374,5349,14752
45375,5349,5332
45377,5349,11590
45378,5349,1691
45379,5349,21001
45380,5349,5481
45381,5349,23349
45382,5349,8396
45384,5349,17858
45385,5349,3379
45386,5349,1540
45387,5349,21953
45388,5349,27535
45389,5349,31656
45390,5349,25438
45393,5349,13794
45394,5349,33801
45395,5349,30381
45396,5349,30521
45397,5349,10093
45404,5350,20939
45406,5350,9221
45408,5350,22743
45411,5350,17857
45414,5350,8717
45416,5350,13723
45417,5350,17721
45419,5350,22753
45420,5350,18045
45421,5350,17860
45422,5350,20774
45423,5350,17864
45424,5350,20989
45427,5350,21989
45428,5350,20926
45429,5350,1659
45430,5350,3371
45431,5350,1642
45433,5350,12948
45434,5350,5655
45435,5350,10210
45437,5350,499
45438,5350,10197
45439,5350,9886
45440,5350,8527
45443,5350,8055
45444,5350,14764
45446,5350,20171
45447,5350,4553
45448,5350,2794
45449,5350,5090
45452,5350,10866
45454,5350,17609
45455,5350,3392
45456,5350,20957
45457,5350,10644
45460,5350,3379
45461,5350,6122
45463,5350,8545
45466,5350,30381
45467,5350,23993
45468,5350,11503
45469,5350,15736
45471,5350,8533
45473,5350,11978
45474,5350,20991
45478,5350,5180
45479,5350,22944
45480,5350,21953
45481,5350,17735
45482,5350,17736
45483,5350,5481
45487,5350,10093
45488,5350,20797
45489,5350,4949
45490,5350,22733
45493,5350,11795
45495,5350,3377
45496,5350,8535
45498,5350,13962
45499,5350,16485
45500,5351,30574
45501,5351,11743
45502,5351,16518
45507,5351,17863
45508,5351,9221
45509,5351,22743
45510,5351,5207
45512,5351,8517
45513,5351,11557
45514,5351,17857
45515,5351,13723
45516,5351,17721
45517,5351,20994
45521,5351,17864
45522,5351,17860
45523,5351,18045
45524,5351,20774
45527,5351,1659
45528,5351,9886
45529,5351,20849
45533,5351,15169
45534,5351,8527
45536,5351,500
45539,5351,10210
45540,5351,3371
45542,5351,2277
45543,5351,29083
45545,5351,8067
45546,5351,32206
45547,5351,14764
45548,5351,10094
45549,5351,28751
45550,5351,8794
45552,5351,14773
45553,5351,5481
45557,5351,30373
45560,5351,8397
45561,5351,22689
45562,5351,4949
45563,5351,8533
45564,5351,11978
45566,5351,8545
45567,5351,17735
45568,5351,1691
45569,5351,31656
45570,5351,11503
45571,5351,33801
45572,5351,20991
45573,5351,23993
45576,5351,17858
45578,5351,10093
45579,5351,9336
45580,5351,5180
45581,5351,14752
45582,5351,13962
45585,5351,25147
45587,5351,18284
45588,5351,21001
45589,5351,1540
45590,5351,21953
45592,5351,30369
45593,5351,8396
45594,5351,16485
45597,5351,25151
45598,5351,4915
45600,5352,30574
45601,5352,11743
45602,5352,16518
45603,5352,8717
45604,5352,20939
45605,5352,30358
45606,5352,13720
45609,5352,22743
45610,5352,17863
45611,5352,29076
45612,5352,17857
45613,5352,8517
45614,5352,20994
45615,5352,13723
45618,5352,17721
45619,5352,22753
45621,5352,22034
45623,5352,20989
45624,5352,20849
45625,5352,17864
45626,5352,1659
45627,5352,20196
45629,5352,21989
45631,5352,20926
45632,5352,608
45633,5352,3389
45634,5352,1642
45635,5352,17213
45636,5352,12948
45638,5352,15169
45641,5352,12940
45642,5352,10197
45643,5352,8527
45645,5352,3379
45646,5352,20957
45647,5352,14764
45648,5352,3377
45651,5352,22689
45653,5352,8055
45655,5352,6122
45656,5352,8545
45658,5352,14064
45660,5352,20656
45661,5352,30521
45663,5352,11978
45664,5352,28751
45665,5352,8397
45667,5352,5090
45668,5352,8067
45669,5352,5481
45670,5352,22944
45671,5352,21953
45673,5352,5444
45674,5352,25149
45676,5352,20125
45677,5352,20991
45678,5352,23993
45679,5352,11503
45681,5352,15174
45686,5352,21003
45689,5352,23349
45691,5352,13962
45692,5352,30373
45693,5352,15513
45694,5352,2071
45695,5352,17735
45696,5352,24960
45697,5352,26697
45700,5354,30574
45701,5354,11743
45703,5354,8717
45704,5354,30358
45705,5354,20939
45706,5354,13720
45707,5354,9221
45708,5354,22743
45709,5354,17863
45712,5354,8517
45714,5354,20994
45718,5354,30386
45720,5354,18045
45721,5354,17864
45722,5354,21989
45723,5354,20774
45725,5354,20989
45726,5354,1642
